4.44	305.715	210.394
4.45	306.383	210.637
4.46	307.051	210.878
4.47	307.718	211.119
4.48	308.386	211.359
4.49	309.053	211.598
4.5	309.721	211.836
4.51	310.388	212.072
4.52	311.055	212.308
4.53	311.723	212.543
4.54	312.39	212.777
4.55	313.057	213.009
4.56	313.724	213.241
4.57	314.39	213.472
4.58	315.057	213.701
4.59	315.724	213.93
4.6	316.39	214.158
4.61	317.057	214.384
4.62	317.723	214.61
4.63	318.39	214.835
4.64	319.056	215.058
4.65	319.722	215.281
4.66	320.388	215.503
4.67	321.054	215.723
4.68	321.72	215.943
4.69	322.386	216.162
4.7	323.052	216.379
4.71	323.717	216.596
4.72	324.383	216.811
4.73	325.049	217.026
4.74	325.714	217.239
4.75	326.379	217.452
4.76	327.045	217.664
4.77	327.71	217.874
4.78	328.375	218.084
4.79	329.04	218.292
4.8	329.705	218.5
4.81	330.37	218.706
4.82	331.035	218.912
4.83	331.699	219.116
4.84	332.364	219.32
4.85	333.028	219.522
4.86	333.693	219.724
4.87	334.357	219.924
4.88	335.022	220.124
4.89	335.686	220.322
4.9	336.35	220.52
4.91	337.014	220.716
4.92	337.678	220.912
4.93	338.342	221.106
4.94	339.006	221.3
4.95	339.67	221.492
4.96	340.333	221.683
4.97	340.997	221.874
4.98	341.66	222.063
4.99	342.324	222.252
5	342.987	222.439
5.01	343.65	222.626
5.02	344.313	222.811
5.03	344.976	222.995
5.04	345.639	223.179
5.05	346.302	223.361
5.06	346.965	223.543
5.07	347.628	223.723
5.08	348.291	223.902
5.09	348.953	224.081
5.1	349.616	224.258
5.11	350.278	224.435
5.12	350.941	224.61
5.13	351.603	224.784
5.14	352.265	224.958
5.15	352.927	225.13
5.16	353.589	225.302
5.17	354.251	225.472
5.18	354.913	225.641
5.19	355.575	225.81
5.2	356.237	225.977
5.21	356.898	226.143
5.22	357.56	226.309
5.23	358.221	226.473
5.24	358.883	226.637
5.25	359.544	226.799
5.26	360.205	226.96
5.27	360.866	227.121
5.28	361.528	227.28
5.29	362.189	227.438
5.3	362.849	227.596
5.31	363.51	227.752
5.32	364.171	227.907
5.33	364.832	228.062
5.34	365.492	228.215
5.35	366.153	228.368
5.36	366.813	228.519
5.37	367.474	228.669
5.38	368.134	228.819
5.39	368.794	228.967
5.4	369.454	229.114
5.41	370.114	229.261
5.42	370.774	229.406
5.43	371.434	229.551
5.44	372.094	229.694
5.45	372.754	229.836
5.46	373.413	229.978
5.47	374.073	230.118
5.48	374.732	230.257
5.49	375.392	230.396
5.5	376.051	230.533
5.51	376.71	230.67
5.52	377.369	230.805
5.53	378.028	230.939
5.54	378.687	231.073
5.55	379.346	231.205
5.56	380.005	231.337
5.57	380.664	231.467
5.58	381.323	231.596
5.59	381.981	231.725
